uuid,caption
7428d7fe-8fbd-4a17-b173-cabe0c648938,"A Hymenaster is observed foraging on the seafloor at a depth of 2452.77 meters, surrounded by rocky substrate."
74557982-8aaa-4ecb-a8f0-0348a26dc4bf,"Paulasterias mcclaini and Ophiuroidea are observed in close proximity, indicating potential foraging or spatial interaction on the seafloor."
746f8e88-87c3-45bd-994d-0645f0ba3be5,"A solitary Solmissus is observed at a depth of 1302.75m, drifting amidst sparse particulate matter in the water column."
7537b6ae-24f6-4440-9c6b-fcb95832fd0d,"Psychrolutes phrictus observed resting on the seafloor at 1558 meters, exhibiting solitary behavior in a rocky substrate habitat."
7574f68e-49ce-4123-a92e-1b1b43644e0e,"Paragorgia arborea is observed in isolation on rocky substrate at a depth of 1669.7 m, contributing to the deep-sea coral community structure."
758ce344-a780-4dbf-988c-2d63a06b4dc2,"A single Synallactes observed on rocky substrate at 2310.7 meters, indicating solitary behavior in a deep-sea habitat."
763521d3-dfe9-4221-ad5c-40d110285b18,Bathyraja spinosissima and Coryphaenoides exhibit spatial arrangement on the seafloor at a depth of 1829.5 meters.
76e12e7b-d213-422c-9879-ff043843be0d,A solitary Pteraster is observed on a rocky substrate at a depth of 2366.15 meters.
77632ec4-c383-4e3a-8efc-7c7186076b6d,"Antimora microlepis observed at 2358.86 m, exhibiting solitary behavior in a rocky substrate habitat."
77f98200-7ead-4bab-add0-b7636446794c,"Pannychia moseleyi observed foraging on the seafloor at a depth of 1477.88 meters, indicating a benthic community interaction."
78026949-b615-4ada-9036-111b4be70b46,"Pannychia moseleyi is observed foraging on the seafloor at a depth of 1477.9 meters, contributing to the benthic community structure."
78ab5828-326d-4d43-9ce6-a62d44a9bc98,Coryphaenoides observed foraging alone over a rocky substrate at a depth of 2296.64 meters.
78e4d715-223f-4c2a-9c04-a611b2ba970d,"Synallactes observed foraging in a rocky substrate at a depth of 2442.37 meters, indicating a benthic community structure."
7a2d624a-d27f-4f80-931f-96a8e4dfbbc7,"Synallactes observed foraging among rocky substrate at a depth of 2225.1 meters, indicating a benthic community structure."
7a6a340d-6d6b-4578-9b1b-62b7dc7d6385,"Two Physonectae observed at 1406.2 m, exhibiting a spatial arrangement indicative of potential foraging behavior."
7a6b9369-1170-43e3-a263-4b459523dd9e,"Synallactes observed foraging among rocky substrate at a depth of 2272.63 meters, indicating a benthic community structure."
7bea8f98-4bc0-4a97-b43e-4be5b24b306b,"Bathyraja spinosissima is observed resting on the seafloor, likely utilizing the substrate for camouflage and potential foraging."
7c445f62-8f62-4cf5-a519-4f3a21c40f84,"A solitary Coryphaenoides swims over a rocky substrate at a depth of 2306.15 meters, indicating a sparse community structure."
7d09d140-1be4-4f36-b7e7-e41c3e8cbb0e,Antimora microlepis observed foraging alone amidst a sparse community at a depth of 2449.4 meters.
7e515aef-35d5-4958-9cd6-e76f7ae4215b,"A solitary Solasteridae rests on the seafloor, indicating low-density distribution in this deep-sea habitat."
7e63d3ea-9f79-4732-a64d-a953e1f32891,"Bathyraja abyssicola is observed resting on the seafloor, indicating a solitary behavior in a soft sediment habitat at depth."
7e8d4feb-e26a-4d9c-9246-cfe369da2a74,"Synallactes observed foraging among rocky substrate at a depth of 2208.08 meters, indicating a benthic community structure."
7f7898b2-287d-4495-92fc-e5dc63b648ad,"Opisthoteuthis cf. californiana observed resting on the seafloor, indicating a solitary behavior in a soft sediment habitat."
7fc31450-04ee-405b-b5c8-79035947f3a9,"Bathyraja microtrachys is observed foraging on the seafloor at a depth of 2283.39 meters, indicating a benthic community type."
7fc7cc4c-d9f3-42aa-b304-8ae6f96e578a,"A Hymenaster is observed foraging on rocky substrate at a depth of 2448.37 meters, indicating a benthic community structure."
807ead0e-c26f-4fe9-b800-95fe3f62711f,"A single Hymenaster is observed on rocky substrate at 2405.2m, indicating a sparse distribution in this deep-sea environment."
81382796-651f-4bb9-84c1-8c22e50bdeed,"Zoantharia exhibit a clustered arrangement on the substrate, indicating a stable community structure at 1699.3 meters depth."
82338ffc-b447-4e5a-b52a-a304070f78d7,"Comatulida observed on rocky substrate at 2252.2m, exhibiting a solitary arrangement with minimal interaction with surrounding fauna."
82de0982-5578-4497-96c6-8ab097b0741b,"Opisthoteuthis cf. californiana observed foraging on the seafloor at a depth of 1542.98 m, amidst rocky substrate."
831a0392-13eb-4ab5-b43a-2f4fd4d2ed50,"Bathyraja spinosissima and Pannychia moseleyi are observed cohabitating on the seafloor, utilizing rocky substrate for foraging and shelter."
83e999b6-80aa-48ce-8794-72cb7643f3c9,A single Munnopsidae is observed foraging on the rocky substrate at a depth of 2354.96 m.
84f4181e-0d5c-490a-902d-2d4e9d28999d,"A Psychrolutes phrictus is observed resting among rocky substrate at a depth of 1557.99 meters, indicating a benthic habitat preference."
85f39cfe-0173-4645-8994-e1389c54c88b,One Coryphaenoides acrolepis is observed foraging alone among rocky substrate at a depth of 1527.81 meters.
86408189-0ffa-48e9-b27a-18af0413d805,"Paragorgia arborea exhibits a dense clustering pattern, providing habitat for various associated marine organisms at a depth of 1670.67 meters."
865a6253-8bea-4c72-8795-c3e55c85842b,One Opisthoteuthis cf. californiana is observed foraging among rocky substrate at a depth of 1478.4 meters.
888f0153-ff83-46ba-9ddf-2fc3f41c7630,A solitary Peniagone observed foraging on the seafloor at a depth of 2380.0m.
88bbf764-5a3d-4a8c-bb18-dbf2b7716208,"Cystechinus giganteus observed in a sparse community at 1540.7m depth, interacting with the substrate during foraging behavior."
89f52ffb-4ff2-460d-9534-64df47fdfc65,"Four Cladorhizidae sponges cluster around a Hippasteria starfish, indicating a spatial arrangement typical of deep-sea benthic communities."
8a5a33af-5ce4-4749-99b5-be9b3a4a8320,"A solitary Coryphaenoides is observed swimming near rocky substrate at a depth of 1477.6 meters, indicating a benthic community type."
8b50bce3-04d2-492f-b48c-8fc21997c26e,Opisthoteuthis cf. californiana is observed resting on the seafloor among rocky substrate at a depth of 1541.7 meters.
8b51f908-5f26-4982-8a14-d0c329233b8d,A Pteraster is observed resting on a boulder amidst a rocky substrate at a depth of 1764.89 meters.
8c0419d9-b33e-4bce-8735-f64b422292c4,"Parantipathes and Holothuroidea are observed in close proximity on rocky substrate at 2406.32m, indicating a potential microhabitat association."
8c1d1d34-859b-4b8d-a69d-28cbbe621c92,"Synallactes observed foraging among rocky substrate at a depth of 2443.58 meters, indicating a benthic community structure."
8d63cda5-c646-4720-b6b0-9dbd98931686,"Bathyraja spinosissima forages among rocky substrate at a depth of 2059 meters, exhibiting solitary behavior in its habitat."
8d66b4b0-3a2b-4fd0-ba78-49e2acae2641,A solitary Coryphaenoides acrolepis is observed resting on the seafloor among rocky substrate at a depth of 1714.65 meters.
8e7f5a54-bbcc-4d26-8c30-e000df68f955,"Three Ceriantharia are observed clustered on the substrate at a depth of 1542.3 meters, indicating a localized community structure."
8eb9fb01-42a2-4a48-a0d3-c9ca72fbbe3d,"A solitary Pteraster is observed on rocky substrate at a depth of 2362 meters, indicating a benthic community structure."
8f39e373-a9c2-4976-a68e-ae72405befef,A single Psychrolutes phrictus is observed resting on a rocky substrate at a depth of 1469.9 meters.
8f783faa-2772-406f-a8f3-806bba9ca2ab,"Solasteridae observed foraging on rocky substrate at a depth of 2225.86 meters, indicating a benthic community structure."
92b34183-4599-4dc5-9b8c-9afee015b67e,"Synallactidae observed at 2207.34 m, exhibiting solitary distribution across rocky substrate with minimal interaction noted."
953991c0-70f4-4822-a7b6-51f2a8a60db5,Two Paragorgia arborea are observed in a solitary arrangement on the seafloor at a depth of 1669.67 m.
95d22136-1a0d-4f30-9c25-b1f2834bb13b,"Chrysogorgia exhibits a solitary growth form on rocky substrate at 2243.16m, surrounded by small fish, indicating a diverse benthic community."
974e8451-dcc3-4892-befd-e8b1d8bfd8fe,"A Caulophacus and a Munidopsis are observed in proximity, suggesting a potential foraging interaction within a rocky substrate community at 2451.88 m depth."
987cbdba-d97e-4a7c-91bf-637ad5b5af80,Pannychia moseleyi is observed foraging among rocky substrates at a depth of 1510.7 meters.
99378616-53dd-410a-8758-43eb7ef5a595,One Antimora microlepis observed swimming alone over a sandy substrate at a depth of 2320.98 meters.
9c06ea82-3aae-4db5-a712-bf45d8f0bf6e,"Ceriantharia observed at 2287.13m, exhibiting solitary distribution on the seafloor with minimal interaction with surrounding fauna."
9ce237b9-c2f6-487b-9a48-015a0fc82ca7,"Synallactes observed foraging among rocky substrate at a depth of 2302.5 meters, indicating a benthic community structure."
9cf8ee76-148c-48bc-8ba8-7f3f632624e0,"A Pterasteridae is observed resting among basalt formations at a depth of 2045.2 meters, indicating a potential preference for this habitat structure."
9e2514d3-0f76-4e48-85f6-f1f945b1037f,"Synallactes observed foraging among rocky substrate at a depth of 2284.7 meters, indicating a benthic community structure."
a124504c-e1ab-443c-843e-8e2f6347a8f2,"Zoroaster spinulosus and Coryphaenoides are observed in proximity on the seafloor, indicating a potential benthic community interaction."
a28a684e-a2da-4139-a5ec-d51a3dcab2ce,"A Psychrolutes phrictus is observed resting among rocky substrate at a depth of 1558.0m, indicating a solitary behavior in a benthic community."
a30c7c5d-a56c-4a1e-a19f-e77a53819f07,"Macrouridae observed foraging among rocky substrate at a depth of 2366.58 meters, indicating a benthic community structure."
a3675720-3de0-4429-a640-067eb8c9ea66,"Paragorgia arborea forms dense clusters at 1670 meters, creating a complex habitat structure that supports diverse marine life."
a451d823-717b-41dd-8f11-bca1a617ca82,"One Pteraster is observed resting on rocky substrate at a depth of 2431 meters, indicating a solitary spatial arrangement."
a4ecf41d-2a97-438f-9dbf-fff633560f43,A solitary Psychrolutes phrictus is observed resting on a sedimentary substrate at a depth of 1519.6 meters.
a5188e36-ef01-41bc-9f12-1890c11cb1b9,"One Opisthoteuthis cf. californiana observed on rocky substrate at 1478 meters depth, indicating a solitary foraging behavior in a benthic community."
a520109b-ae85-4020-8c94-9e93a6adb291,"A single Psychrolutes phrictus is observed resting on the seafloor, surrounded by sparse sediment and rocky substrate."
a589d1d0-7158-414b-b3e6-66b235f0ee41,"Ophiuroidea observed foraging on rocky substrate at 2349.08 m depth, with spatial arrangement indicating potential resource availability."
a5d12d4b-6e69-420b-9316-21951635d016,"Ceriantharia observed at 1518.54m, exhibiting solitary distribution with minimal clustering in the surrounding substrate."
a734ce6e-43e5-4b58-82cc-e41b7c79e35a,"A Macrouridae is observed swimming above a rocky substrate at a depth of 1521.95 m, indicating a solitary foraging behavior."
a83efd1c-3142-41f9-9e1e-8389ef953017,Antimora microlepis observed foraging near rocky substrate at a depth of 2045.5 meters.
a8580f72-0371-478c-b9a3-1c673da63771,"A solitary Holothuroidea is observed on the seafloor, indicating a sparse community structure at this depth."
a8b47b61-389d-480a-840e-e10b6737316b,Antimora microlepis observed foraging near rocky substrate at a depth of 2264.44 meters.
a8b95b83-be6d-485b-8aa6-221c47518047,"Bathyraja abyssicola forages on the seafloor, exhibiting solitary behavior in a soft sediment habitat at 1531.46 meters depth."
a8ef7273-acb4-408f-8742-b5bf9a7a2a6c,"A solitary Hymenaster rests on the seafloor at 1713.9 meters, showcasing a sparse community structure in a rocky habitat."
a8fae901-6400-4f72-a88a-9293d9ee714e,A solitary Pteraster is observed on a rocky substrate at a depth of 2037.13 m.
aa1f4685-66d1-47ab-9e86-5f8a4011dd40,"Coryphaenoides acrolepis is observed swimming near rocky substrate at a depth of 2195 meters, indicating a benthic habitat association."
aa287465-854c-44bb-8ecd-a9f5ab0844b3,"Bathyraja spinosissima forages on the seafloor, exhibiting solitary behavior at a depth of 2230.38 meters."
ac0c9d2e-41c8-45a6-b1f7-a05347d76488,A solitary Coryphaenoides acrolepis is observed swimming over a sandy substrate with scattered rocky formations at a depth of 1520 meters.
ad122fec-262c-4101-8f3d-bdeb37c5f1d0,"A Peniagone is observed foraging near the seafloor, with a starfish in close proximity, indicating a diverse benthic community."
ad7ffee7-c8c3-4277-a396-7a6296019944,"Opisthoteuthis cf. californiana observed resting on the seafloor at 1543 meters, exhibiting solitary behavior in a soft sediment habitat."
ade3d7cf-2ee8-4320-9d54-66113f046737,A Psychrolutes phrictus is observed foraging among benthic structures at a depth of 1542.3 meters.
ae2b8fd4-7af3-45f4-8373-aac60e7c760d,"Bathyraja spinosissima forages on the seafloor, exhibiting solitary behavior at a depth of 1549.57 meters."
b0846205-0ba9-45ec-a60f-e2aab2d1f2bc,Antimora microlepis is observed swimming alone over a sandy substrate at a depth of 1491.39 meters.
b1043bea-246e-464f-88ed-22cbd742a28e,Bathyraja spinosissima is observed resting on the seafloor among rocky substrate at a depth of 1549.7 meters.
b110ea1e-3c9f-41d9-b371-d5cd3ef6d08c,A solitary Coryphaenoides is observed foraging near rocky substrate at a depth of 2337.3 meters.
b33aa754-046e-4c7a-bcc5-1660da9ef0d1,"Pannychia moseleyi is observed foraging on rocky substrate at a depth of 1515.9 meters, indicating a benthic community structure."
b44b49a4-5760-42bc-81cf-c4e6ac3b3928,"Octocorallia and Chrysogorgia are observed in a sparse arrangement on the seafloor, indicating a low-density coral community."
b4fe74b2-b7f1-437d-8db1-a14a15497a2d,"A solitary Pteraster is observed on the seafloor, indicating a sparse community structure at this depth."
b59e5e78-6622-4a7c-8814-ef465006ccf0,"Coryphaenoides forages among rocky substrate at a depth of 1474 meters, exhibiting solitary behavior in a benthic community."
b784d58d-9e6d-4d2c-9117-fad7801d8e57,A single Psychrolutes phrictus is observed swimming above a rocky substrate at a depth of 1536.68 meters.
b8003654-ef7e-4265-8e4d-b5d03cb0b9b4,"Munidopsis is observed on a Regadrella, indicating a potential commensal relationship in a deep-sea community at 2064.36 meters."
b943bef6-2e8d-4766-b70f-df3e5f174e10,"Comatulida and Synallactes observed on rocky substrate at 2295.46m, indicating a diverse benthic community structure."
b9637354-59e2-441e-9f98-e9a21cde3ec9,A single Coryphaenoides acrolepis is observed swimming above a substrate of rocky formations at a depth of 1806.85 meters.
ba42e604-734d-4758-baa9-fab17ad7325a,"Bathyraja abyssicola forages on the seafloor, exhibiting solitary behavior in a soft sediment community at 1531.46 meters depth."
ba4ec967-e4b8-4cde-87ac-ae41bce3c842,"Paragorgia arborea forms dense clusters at 1670 meters, providing habitat for various associated marine species."
bac07da7-41b2-4e6a-98ba-277a0442669b,"Synallactes observed foraging among rocky substrate at a depth of 2320 meters, indicating a benthic community structure."
bb5367f5-0bf3-4998-a25c-ae6d72044cdd,"A Psychrolutes phrictus is observed resting near a rocky substrate at a depth of 1558.0m, indicating a solitary behavior in its habitat."
bb8f49a5-21ad-4354-93a4-806005e61586,"Bathyraja spinosissima is observed resting on the seafloor, likely utilizing the rocky substrate for camouflage and protection."
bb9f0d74-051b-4787-a9b0-f283077d273f,"Paragorgia arborea is observed in isolation on rocky substrate at 1719.3 meters, contributing to the structural complexity of the deep-sea community."
bbc74f9d-4bcb-4bd8-9e5f-7cfcc85fedbd,Opisthoteuthis cf. californiana is observed swimming above a rocky substrate at a depth of 1515.98 m.
bc35cf0c-283c-48af-88f0-b2e2ac2d0279,Bathyraja spinosissima is observed foraging on the seafloor at a depth of 1832.68 meters.
bcab4d59-2b0f-4acc-b68f-a87f2fc799a2,"Synallactes observed foraging among rocky substrate at a depth of 2203.55 meters, indicating a structured benthic community."
bf3b68a1-2511-42a7-90c1-707a5d76d0cb,"Synallactes observed foraging on rocky substrate at a depth of 2329.33 m, indicating a benthic community structure."
bf3bc9a7-d11d-4a9a-9e4b-16ac2169e9fd,Bathyraja spinosissima observed foraging on the seafloor at a depth of 1549.47 m.
bf4848b2-6f3c-4c68-9db4-aecebd640d97,A Hymenaster is observed foraging among rocky substrates at a depth of 2448.9 meters.
bfe19869-4a59-492f-ae07-446d67a4fb04,"Coryphaenoides acrolepis observed resting on a rocky substrate at a depth of 2267.4 meters, indicating a benthic community type."
c0346466-21e3-4f90-ab36-63a1bf239a2c,"A solitary Pteraster is observed on a rocky substrate at a depth of 2366.1 meters, indicating a benthic community structure."
c07998d9-40ed-4912-bba8-d7e4035be786,"Paragorgia arborea exhibits a branching structure, providing habitat complexity and potential shelter for various associated marine organisms at 1670.42 meters depth."
c07f9072-bb21-4591-b3a0-d6dd19b68a08,"Peniagone observed foraging among rocky substrate at a depth of 2306.33 m, indicating a benthic community structure."
c1211b39-af32-4ce0-8629-b9f237b8266b,Antimora microlepis is observed foraging alone over a sandy substrate at a depth of 1500.88 meters.
c3a5f2d5-ec70-4130-9028-470e601fbf2a,"Bargmannia lata observed at 1423.65m, exhibiting solitary behavior in a sparse pelagic community."
c55c4a6f-30ef-4bd8-abb0-6d038b83503e,"A solitary Pteraster is observed on rocky substrate at a depth of 1524.68 meters, indicating a sparse community structure."
c8433d2b-a9ff-491e-abfe-50e26a89f547,"Coryphaenoides observed foraging among rocky substrate at a depth of 1729 meters, indicating a benthic community structure."
c96a4cd6-4b8d-4d6f-b84d-03b13b0ecc95,"A Psychrolutes phrictus is observed resting on the seafloor at a depth of 1557.99 meters, exhibiting solitary behavior."
cae70be6-7fd2-4703-940f-e1f5b4d43f74,"Coryphaenoides observed foraging near rocky substrate at a depth of 1513.4 meters, indicating a benthic community type."
cbec2932-30e5-45eb-b383-ee2f52fe38d3,"Coryphaenoides observed foraging on the seafloor, with a sparse distribution of rocky substrate and sediment."
cc6cb9aa-b3ac-4a20-a827-8cff61589319,"Ceriantharia observed at depth 2270 m, exhibiting solitary distribution among rocky substrate with minimal visible interaction."
cc84cea7-1771-4025-8978-c076f26baf5d,"Paragorgia arborea exhibits solitary growth at 1669.56 meters, contributing to a diverse deep-sea coral community on rocky substrate."
ccf44649-8091-41e8-961b-4c02d052e889,"Pannychia moseleyi is observed foraging on the substrate, surrounded by sparse red organisms in a deep-sea habitat."
cd24eab6-4577-4d16-843a-255633d00460,Antimora microlepis and Coryphaenoides acrolepis are observed foraging in close proximity on the seafloor at 1538.68 meters depth.
cdecd3e9-6671-49b8-9afb-fe9be465bef9,"Synallactes and Comatulida are observed in close proximity on rocky substrate, indicating a potential foraging or clustering behavior at this depth."
cec69846-3cd6-4811-9b86-92f1186f5f79,"A manipulator interacts with Chrysogorgia pinnata and Porifera, highlighting a spatial arrangement within a deep-sea community at 2279.48 m depth."
ced793e4-1030-4df0-852c-affeb09c5134,"Chrysogorgia pinnata is observed in a solitary arrangement, surrounded by sediment and rocky substrate at a depth of 2280 meters."
cee4205b-64a6-44a3-925d-3a168b2dcf85,"Chrysogorgia pinnata exhibits a branching structure, contributing to a complex habitat for associated benthic organisms at 2280.55 meters depth."
d0f70369-b620-4218-881f-b0774b844252,"Two Synallactes are observed foraging on rocky substrate at a depth of 2206.7 meters, indicating a benthic community structure."
d14824f9-40e8-403b-a064-c9b6ace9ab92,"Coryphaenoides observed foraging among rocky substrate at a depth of 2333.9 meters, indicating a benthic community structure."
d1d7c795-cc3b-4059-99a3-f1a7256bbcc1,"Pannychia observed resting on rocky substrate at depth, indicating a potential association with hard-bottom habitats."
d202db2b-24d3-43a3-9b3c-d45fe02a0ca9,"Antimora microlepis observed foraging on the seafloor at a depth of 2295.7 meters, amidst a sparse benthic community."
d25cfb7b-3f82-4c9e-9df8-a299c783b8fd,"A solitary Peniagone is observed on the seafloor at a depth of 1717.98 m, indicating sparse distribution in this habitat."
d2d6b0cf-65bb-4274-94b2-d232581cb426,Pannychia moseleyi observed in a clustered arrangement on the seafloor at a depth of 1440.86 m.
d2f6da09-6c7f-4fc9-8205-7d88d8dced01,"Coryphaenoides observed foraging among rocky substrate at a depth of 2381 meters, indicating a benthic community structure."
d3657b60-e7e2-4b67-b3cf-f180958ed243,Antimora microlepis observed foraging near rocky substrate at a depth of 2358.3 m.
d480b79b-2f36-4561-bd36-b448264f44e2,"A solitary Pteraster observed on the seafloor at 1469.54 m depth, indicating a sparse community structure."
d4bd82ee-66f4-46c1-8e9c-66e331793a13,"Poralia rufescens observed at 1519.1m depth, exhibiting solitary distribution on the seafloor with minimal clustering."
d4d8c9f3-fc3c-479a-8f5a-ac10521fbabd,Coryphaenoides and Asteroidea exhibit spatial arrangement near a rocky substrate at a depth of 1484.94 m.
d569f03e-3a28-42bb-b02c-e839c615895c,"Antimora microlepis observed foraging near rocky substrate at a depth of 2257.87 m, indicating a benthic community structure."
d5cbfffd-8a95-4761-a8a6-efdb74f5d2c6,"A solitary Pteraster is observed on a rocky substrate at 2036.5m depth, indicating a sparse community structure."
d5cea595-a653-4ebd-9d54-752ea1530b74,"Ophiuroidea and Holothuroidea are observed in proximity to Macrouridae, indicating a benthic community utilizing the rocky substrate for foraging."
d62df391-e837-40ed-8f16-fbeef34a1789,"Two Synallactes are observed foraging among rocky substrates at a depth of 2309.18 m, indicating a benthic community structure."
d6db282c-d61e-4c0b-9984-6807141dc832,"Synallactes observed foraging on the seafloor, indicating a benthic community interacting with the surrounding substrate."
d716599d-2bba-46fe-96cf-96374ac00fcd,"Two Ophiuroidea are observed near a Cystechinus giganteus, indicating a spatial arrangement typical of benthic community interactions at this depth."
d7764b50-4715-470f-b43e-8d6810a3b57f,"Solasteridae observed foraging among rocky substrate at a depth of 2033.5m, indicating a benthic community structure."
d7fde19e-625e-41de-a490-e66ac001c583,"Two Bargmannia elongata observed at 812.83 m depth, exhibiting a clustered spatial arrangement within the surrounding water column."
d8ab250e-0086-45ae-93ae-1694ebb9f560,"Munnopsidae observed foraging on rocky substrate at 2349.13m, with spatial arrangement indicating potential microhabitat preferences."
d8c29f5b-898d-4660-90d9-b6544d5da283,A single Psychrolutes phrictus is observed resting on the seafloor among rocky substrate at a depth of 1470.18 meters.
dad27d25-2a59-4b02-8b41-e074fd998206,A solitary Macrouridae is observed resting on the seafloor at a depth of 1469.4 meters.
db28e17c-4846-4f24-a764-f22e48f8d929,"A Hymenaster is observed on rocky substrate at 2448.47m, indicating a benthic community structure."
dc5a97a8-dd19-4331-a08f-7cc3623a743b,"Coryphaenoides observed foraging among rocky substrate at a depth of 2370.37 meters, indicating a benthic community structure."
dc7d41c6-0abb-485b-bd2a-70ab74fa3684,"Coryphaenoides observed foraging on the seafloor, surrounded by sediment and sparse echinoderms at a depth of 1468 meters."
dccb7ec6-67a9-462d-84e1-637cc39c25a3,"One Opisthoteuthis cf. californiana is observed on the seafloor, indicating solitary behavior in a soft sediment habitat."
dd3280cc-2814-473b-995f-81208b690843,Antimora microlepis observed foraging alone on the seafloor at a depth of 2267.8 meters.
dd465fe8-ccdb-4d72-9176-fa81ec14a650,"Synallactes observed foraging near deep-sea coral structures at a depth of 2336.16 m, indicating a potential association with the benthic community."
de4b3cb3-3aff-474d-8fc4-1a356a81da3f,"Antimora microlepis observed resting on rocky substrate at a depth of 1784.4 m, indicating a solitary spatial arrangement."
df799c77-f0a8-49e6-bf55-bd461df39bd4,"Pteraster and Swima bombiviridis observed on rocky substrate at 2036m, with no evident interaction or clustering noted."
dfaa4b8b-c560-4510-b3bc-459a6aac378d,Antimora microlepis observed foraging alone on a sandy substrate at a depth of 1485.3 meters.
e09975fa-2221-4bc3-8fc5-e04cbe98dca3,"Ceriantharia observed at 1515.89m, exhibiting solitary behavior on the seafloor with no visible interactions or clustering with other organisms."
e2498cb3-1430-4a4b-b5ab-8ac1f3632e15,"A Hymenaster is observed foraging on rocky substrate at a depth of 2386.9 meters, indicating a solitary feeding behavior."
e289635c-44d9-4313-8309-5b1ce19f80ae,Coryphaenoides acrolepis is observed foraging alone over a rocky substrate at a depth of 2195.5 meters.
e361d95a-9e9d-4e60-8dc6-b941f4c545b5,"Coryphaenoides observed foraging among rocky substrate at a depth of 2436.57 meters, indicating a benthic community structure."
e57c6824-276f-4f21-b47c-cb160c2f76c5,"Coryphaenoides observed foraging near structured substrate at a depth of 1514.6 meters, indicating a benthic community type."
e61a8e4b-8a1c-4311-8c52-53308deb464e,Coryphaenoides acrolepis forages alone on rocky substrate at a depth of 1714.34 meters.
e65a06dc-9628-420a-acef-ce3b182727d0,"One Macroregonia macrochira observed foraging near a Macrouridae, indicating a potential interaction in a benthic community at 1484.27 m depth."
e835a713-a08f-4b61-af86-47df7aff97e2,"Bathyraja spinosissima forages among rocky substrates at a depth of 2153.4 meters, exhibiting solitary behavior in its habitat."
e9038dba-e9a1-450f-a565-fde01e5c3504,"A single Psychrolutes phrictus is observed resting on the seafloor, surrounded by a rocky substrate at a depth of 1536.34 meters."
e9a03730-e716-4497-a265-800812f09abb,Antimora microlepis observed foraging alone on the seafloor at a depth of 2267.4 meters.
eb185e47-3ee0-4ca8-aba1-522bff86429f,"Bathyraja spinosissima observed foraging on the seafloor at a depth of 1550.3 meters, indicating a benthic community type."
eb3c3820-7268-419c-94f6-c46b0c6316a2,"Antimora microlepis observed foraging near rocky substrate at a depth of 1519.1 m, indicating a benthic community type."
eb5f7e23-dc77-48e8-ad9d-8065413f5a7c,A Psychrolutes phrictus is observed foraging near a rocky substrate at a depth of 1557.78 meters.
ebaab37a-a3a0-4354-87a6-904ce1f16b2b,"Bathyraja abyssicola forages on the seafloor, exhibiting solitary behavior in a soft sediment habitat at 1531.4 meters depth."
ed61f54a-4935-4ca0-8096-355768c46eab,"Cystechinus giganteus and Ophiuroidea are observed in close proximity, indicating a potential foraging or spatial interaction on the seafloor."
edafbc40-bf9b-4913-8c0f-bd831444db54,"Synallactes observed on rocky substrate at 2214.2m, exhibiting solitary distribution with no visible foraging or clustering behavior."
eddc7371-c7ed-4522-ac82-fe2fbae1a1b1,A solitary Macrouridae is observed foraging over a rocky substrate at a depth of 2478.37 meters.
ef21dbef-b552-44f5-847a-e2bb36ee6b7b,Opisthoteuthis cf. californiana observed foraging among rocky substrate at a depth of 1541.46 m.
f13d6e70-978d-40d2-bc0c-bd1b45c71f22,"Coryphaenoides observed foraging among rocky substrate at a depth of 2203.14 m, indicating a benthic community structure."
f198aa95-81a6-4229-aa24-ab807b65133e,"Bathyraja spinosissima observed foraging on the seafloor at a depth of 1550.35 m, indicating a benthic community interaction."
f2deccc4-9e5f-4f2c-a8bf-899a1517a4dd,"A single Synallactes is observed on a rocky substrate at a depth of 2307.84 m, indicating solitary behavior in this environment."
f3b9348a-8e3f-4205-b358-07f3c588dc66,"Synallactidae observed foraging among rocky substrates at a depth of 2293.96 m, indicating a benthic community structure."
f3dbe151-d540-4a9d-a7fc-b565116b337c,"A solitary Munnopsidae is observed at a depth of 2363.58 meters, indicating a sparse community structure in the surrounding environment."
f535b1e8-38d7-4879-a999-20729f01c6f4,"Synallactes observed foraging among rocky substrate at a depth of 2305.76 m, indicating a benthic community structure."
f59678d4-09ca-4f4d-9a4e-7178fa2976ff,Bathyraja spinosissima observed foraging among rocky substrate at a depth of 2059.26 m.
f5a31f29-cd3e-45e9-9816-6f694ed964ef,"Pannychia moseleyi observed at depth 1474.86m, exhibiting solitary behavior on the seafloor substrate."
f5b67889-4ca9-4f97-b9ec-a12eeb33955b,"Antimora microlepis observed foraging on the seafloor at a depth of 1539.9 m, amidst a rocky substrate community."
f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6,"An Opisthoteuthis cf. californiana is observed swimming in open water at a depth of 1513.58 meters, indicating a solitary behavior."
f727209f-3b4c-49e9-ac26-f744a4cbe2d8,"Ophiuroidea observed foraging on the seafloor, indicating a benthic community interaction at 2252.93 meters depth."
f744e710-8828-45c5-a3fa-0cc9c5715430,"Ceriantharia are observed in a clustered arrangement on rocky substrate, coexisting with various anemones and other benthic organisms."
f8091391-0176-4476-800b-4fa675e9db95,"Bathyraja spinosissima forages on rocky substrate at a depth of 1810.64 meters, exhibiting solitary behavior in a benthic community."
f80df831-7d97-4084-90e3-e3ed4261e408,"Chrysogorgia exhibits solitary growth on rocky substrate at 2242 meters, contributing to the diverse benthic community structure."
f8783e54-b93c-4fd6-89ca-02354063b9de,"Coryphaenoides observed foraging near rocky substrate at a depth of 2434.83 m, indicating a benthic community type."
