uuid,caption
2d3ef085-a4da-4b23-ad77-f136e6f95e72,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.5m, temp 2.39°C."
ae2b8fd4-7af3-45f4-8373-aac60e7c760d,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.6m, temp 2.39°C."
ba42e604-734d-4758-baa9-fab17ad7325a,"abyssicola, Bathyraja abyssicola	Bathyraja abyssicola exhibits a slender, elongated body shape, a primarily dark brown to almost black dorsal side with scattered pale blotches or markings, and a pale underside, covered in a smooth, nearly hairless skin with small denticles that provide some texture.. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1531.5m, temp 2.38°C."
2cab361a-f8f5-45f5-91fb-7a888c9ec837,"abyssicola, Bathyraja abyssicola	Bathyraja abyssicola exhibits a slender, elongated body shape, a primarily dark brown to almost black dorsal side with scattered pale blotches or markings, and a pale underside, covered in a smooth, nearly hairless skin with small denticles that provide some texture.. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1531.2m, temp 2.38°C."
84f4181e-0d5c-490a-902d-2d4e9d28999d,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1558.0m, temp 2.28°C."
a8b95b83-be6d-485b-8aa6-221c47518047,"abyssicola, Bathyraja abyssicola	Bathyraja abyssicola exhibits a slender, elongated body shape, a primarily dark brown to almost black dorsal side with scattered pale blotches or markings, and a pale underside, covered in a smooth, nearly hairless skin with small denticles that provide some texture.. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1531.5m, temp 2.38°C."
eddc7371-c7ed-4522-ac82-fe2fbae1a1b1,"Macrouridae, Macrouridae	Macrouridae are elongated, streamlined fish with a mottled brown to grayish-brown coloration, typically bearing a distinctive texture of small, scattered scales and ridges on their bodies, which may also exhibit darker longitudinal stripes.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes. environment: depth 2478.4m, temp 1.81°C."
31a87b5f-45ce-43ef-bab4-b348eba09f33,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2483.9m, temp 1.82°C."
4a2934fb-4ae3-4c14-8eaa-7f56dbfc407d,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.6m, temp 2.39°C."
ccf44649-8091-41e8-961b-4c02d052e889,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1466.5m, temp 2.46°C."
150f24a0-aa88-468e-9415-f1e8ea6c7f8d,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 2059.6m, temp 1.99°C."
7537b6ae-24f6-4440-9c6b-fcb95832fd0d,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1558.0m, temp 2.28°C."
24a09dc2-b27b-4695-8b16-e7da55cbb991,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1536.8m, temp 2.47°C."
eb5f7e23-dc77-48e8-ad9d-8065413f5a7c,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1557.8m, temp 2.28°C."
7c445f62-8f62-4cf5-a519-4f3a21c40f84,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2306.1m, temp 1.85°C."
e65a06dc-9628-420a-acef-ce3b182727d0,"Macrouridae, Macrouridae	Macrouridae are elongated, streamlined fish with a mottled brown to grayish-brown coloration, typically bearing a distinctive texture of small, scattered scales and ridges on their bodies, which may also exhibit darker longitudinal stripes.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes. environment: depth 1484.3m, temp 2.35°C."
59d4935c-d690-4115-b0be-4861995c0857,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2322.8m, temp 1.86°C."
56fde1a6-b7e3-4c19-8af6-0306aca24144,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1539.5m, temp 2.5°C."
1c628f9e-65a7-4df2-88e8-be6ec37875ae,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2338.9m, temp 1.85°C."
cec69846-3cd6-4811-9b86-92f1186f5f79,"Porifera, Porifera	Porifera are soft-bodied, generally spherical or irregularly shaped marine organisms with a varied color range that may include shades of brown, yellow, or gray, often covered in a porous, fibrous texture due to their characteristic spongy skeleton.. environment: depth 2279.5m, temp 1.85°C."
a124504c-e1ab-443c-843e-8e2f6347a8f2,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1512.1m, temp 2.41°C."
1c742e9e-3445-46d6-9c6a-ad6949846fd1,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1466.1m, temp 2.45°C."
e361d95a-9e9d-4e60-8dc6-b941f4c545b5,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2436.6m, temp 1.8°C."
dc5a97a8-dd19-4331-a08f-7cc3623a743b,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2370.4m, temp 1.8°C."
bf3bc9a7-d11d-4a9a-9e4b-16ac2169e9fd,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.5m, temp 2.39°C."
ade3d7cf-2ee8-4320-9d54-66113f046737,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1542.3m, temp 2.38°C."
d2f6da09-6c7f-4fc9-8205-7d88d8dced01,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2381.1m, temp 1.81°C."
f198aa95-81a6-4229-aa24-ab807b65133e,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1550.3m, temp 2.39°C."
b1043bea-246e-464f-88ed-22cbd742a28e,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.7m, temp 2.39°C."
d4d8c9f3-fc3c-479a-8f5a-ac10521fbabd,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1484.9m, temp 2.41°C."
b110ea1e-3c9f-41d9-b371-d5cd3ef6d08c,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2337.3m, temp 1.87°C."
a734ce6e-43e5-4b58-82cc-e41b7c79e35a,"Macrouridae, Macrouridae	Macrouridae are elongated, streamlined fish with a mottled brown to grayish-brown coloration, typically bearing a distinctive texture of small, scattered scales and ridges on their bodies, which may also exhibit darker longitudinal stripes.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes. environment: depth 1521.9m, temp 2.38°C."
78ab5828-326d-4d43-9ce6-a62d44a9bc98,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2296.6m, temp 1.86°C."
65c38476-2c6d-4e54-89f9-3777a147490c,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.6m, temp 2.39°C."
8a5a33af-5ce4-4749-99b5-be9b3a4a8320,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1477.6m, temp 2.4°C."
f5a31f29-cd3e-45e9-9816-6f694ed964ef,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1474.9m, temp 2.41°C."
091feafa-3b36-4d99-a7f6-ed76675a0277,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1549.5m, temp 2.39°C."
741beb20-3022-4fe4-a9a3-741a304eca15,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 2230.5m, temp 1.89°C."
d5cea595-a653-4ebd-9d54-752ea1530b74,"Macrouridae, Macrouridae	Macrouridae are elongated, streamlined fish with a mottled brown to grayish-brown coloration, typically bearing a distinctive texture of small, scattered scales and ridges on their bodies, which may also exhibit darker longitudinal stripes.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes. environment: depth 2361.6m, temp 1.85°C."
78026949-b615-4ada-9036-111b4be70b46,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1477.9m, temp 2.4°C."
7e63d3ea-9f79-4732-a64d-a953e1f32891,"abyssicola, Bathyraja abyssicola	Bathyraja abyssicola exhibits a slender, elongated body shape, a primarily dark brown to almost black dorsal side with scattered pale blotches or markings, and a pale underside, covered in a smooth, nearly hairless skin with small denticles that provide some texture.. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1546.5m, temp 2.45°C."
48f8a004-973f-44c4-aad7-58069b156a0d,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1512.9m, temp 2.4°C."
cae70be6-7fd2-4703-940f-e1f5b4d43f74,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1513.4m, temp 2.42°C."
77f98200-7ead-4bab-add0-b7636446794c,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1477.9m, temp 2.4°C."
49f8eddb-5ee3-40ed-b536-89a52172563f,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1560.0m, temp 2.42°C."
520afa30-41c9-4f68-8a8b-abb61544b922,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1550.3m, temp 2.39°C."
f13d6e70-978d-40d2-bc0c-bd1b45c71f22,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2203.1m, temp 1.87°C."
b59e5e78-6622-4a7c-8814-ef465006ccf0,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1474.2m, temp 2.45°C."
3e28ddac-13f1-4094-9aa9-126544fc68d0,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1558.0m, temp 2.28°C."
d14824f9-40e8-403b-a064-c9b6ace9ab92,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2333.9m, temp 1.85°C."
aa287465-854c-44bb-8ecd-a9f5ab0844b3,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 2230.4m, temp 1.87°C."
f8783e54-b93c-4fd6-89ca-02354063b9de,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 2434.8m, temp 1.8°C."
dad27d25-2a59-4b02-8b41-e074fd998206,"Macrouridae, Macrouridae	Macrouridae are elongated, streamlined fish with a mottled brown to grayish-brown coloration, typically bearing a distinctive texture of small, scattered scales and ridges on their bodies, which may also exhibit darker longitudinal stripes.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes. environment: depth 1469.4m, temp 2.34°C."
987cbdba-d97e-4a7c-91bf-637ad5b5af80,"moseleyi, Pannychia moseleyi	Pannychia moseleyi is a large, elongated, reddish-brown holothurian with a soft, slightly fragile, and longitudinally wrinkled body covered in tiny, embedded calcareous ossicles giving a granular texture to its skin.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae, genus Pannychia. environment: depth 1510.7m, temp 2.44°C."
161f160c-74a2-4e37-8602-dce75c29d120,"Pannychia, Pannychia	Pannychia exhibits a slender, elongated shape, typically covered in a dull red or brown mottled integument with fine, powdery texture and numerous small, scattered ossicles that provide skeletal support, characteristic of holothurians.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae. environment: depth 1522.7m, temp 2.39°C."
46563a77-107a-4795-8aa8-10584abbb2e4,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1806.9m, temp 2.11°C."
4338fb19-5f5e-4157-8025-eb2f72452e49,"abyssicola, Bathyraja abyssicola	Bathyraja abyssicola exhibits a slender, elongated body shape, a primarily dark brown to almost black dorsal side with scattered pale blotches or markings, and a pale underside, covered in a smooth, nearly hairless skin with small denticles that provide some texture.. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 1531.4m, temp 2.39°C."
63a1de4f-0fa5-438d-b9c8-2ed5bfc7a67c,"Pannychia, Pannychia	Pannychia exhibits a slender, elongated shape, typically covered in a dull red or brown mottled integument with fine, powdery texture and numerous small, scattered ossicles that provide skeletal support, characteristic of holothurians.. taxonomic hierarchy: phylum Echinodermata, class Holothuroidea, order Elasipodida, family Laetmogonidae. environment: depth 2305.7m, temp 1.86°C."
674c570c-52f5-4b5f-aab5-5710299df29c,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1470.5m, temp 2.41°C."
6b4f0660-d7ad-4e96-a7c3-3d893f5e660c,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 2229.9m, temp 1.87°C."
fd46af03-260d-4b2a-8d54-eea727262429,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1442.8m, temp 2.41°C."
e9038dba-e9a1-450f-a565-fde01e5c3504,"phrictus, Psychrolutes phrictus	Psychrolutes phrictus has a stout, elongated body shape, a mottled brown to grayish-brown coloration, and a typically smooth skin texture with scattered skin papillae.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Perciformes, family Psychrolutidae, genus Psychrolutes. environment: depth 1536.3m, temp 2.46°C."
45f8e621-4357-4a62-b3de-c6bb997d8b88,"Coryphaenoides, Coryphaenoides	Coryphaenoides exhibits an elongated, cylindrical body shape with a tapering tail, a mottled brown to dark grey mottled skin, and a soft, scaleless texture that is often accompanied by small, roughened barbels on its mouth and chin.. taxonomic hierarchy: phylum Chordata, class Teleostei, order Gadiformes, family Macrouridae. environment: depth 1521.5m, temp 2.4°C."
73503d24-2ba6-4369-be9f-58b4f447506c,"spinosissima, Bathyraja spinosissima	Bathyraja spinosissima exhibits a slender, elongated shape with a broad pectoral fin base, a mottled brown to greyish-brown colouration with lighter ventral surfaces, and a rough, leathery skin texture covered in scattered, needle-like denticles. taxonomic hierarchy: phylum Chordata, class Elasmobranchii, order Rajiformes, family Arhynchobatidae, genus Bathyraja. environment: depth 2059.1m, temp 1.99°C."
