caption,filepath
"One Bathyraja spinosissima, a member of the family Arhynchobatidae, rests on soft sediment at depth with a flattened, disc-shaped body.",src/data/Fathomnet-by-Phylum-2/train/images/19b1a75c-511c-413e-85cc-65c7957af717_original_jpg.rf.bf9af64a8c585710c3a06a54e63a4868.jpg
"At 2400.75m depth, a single Synallactidae sea cucumber, characterized by its elongated, cylindrical body, rests on a substrate of coarse sediment and fragmented rock.",src/data/Fathomnet-by-Phylum-2/train/images/566da252-c5b0-4857-900f-2626b9782cd8_original_jpg.rf.7fdf0ece6b2a0b475e70447ec7fdb15e.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with a mottled gray coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bb5367f5-0bf3-4998-a25c-ae6d72044cdd_original_jpg.rf.44999d572cd08c6f9cac3ccb8e2ec8f1.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with a mottled gray coloration and a rough texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/bb5367f5-0bf3-4998-a25c-ae6d72044cdd_original_jpg.rf.ce075b91674f8bf8e9fcb12dd548a481.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a rugged, rocky substrate at significant depth, its elongated, streamlined body a silvery-gray hue.",src/data/Fathomnet-by-Phylum-2/train/images/de4b3cb3-3aff-474d-8fc4-1a356a81da3f_original_jpg.rf.b26051cf641086ec496ea2dd9c5b0bf6.jpg
"A single, branching, tree-like colony of Chrysogorgia pinnata, with a pale color and delicate, textured surface, is anchored to a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cee4205b-64a6-44a3-925d-3a168b2dcf85_original_jpg.rf.d3dbf8bde6db6a9999c1f4767ac5c0f2.jpg
"Three Ceriantharia, belonging to the Hexacorallia, exhibit cylindrical, elongated polyps with a reddish-brown hue, anchored in a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/8e7f5a54-bbcc-4d26-8c30-e000df68f955_original_jpg.rf.02a1052ac71fca0965771d29ad0d86ed.jpg
"One Synallactes, a member of the Holothuroidea, exhibits elongated, soft-bodied forms with pale coloration, resting on smooth, rounded boulders and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4691de51-2cf2-4b2f-8d1f-0b694005565a_original_jpg.rf.28f84ef39f3152d19834ccbe7e841102.jpg
"A single individual of Ophiuroidea, characterized by a central disc and elongated arms, exhibits a mottled coloration and rough texture on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f727209f-3b4c-49e9-ac26-f744a4cbe2d8_original_jpg.rf.22653c5c18e5f32f357806fb0603a928.jpg
"On a rugged basaltic rock substrate, three star-shaped Asteroidea (Family: Brisingidae) specimens exhibited pale coloration, resting motionless.",src/data/Fathomnet-by-Phylum-2/train/images/6469e4c5-e5a2-4dab-89d9-d99ebee220f7_original_jpg.rf.6ad4ee80453151e5ad0442a9a86aac0f.jpg
"A single, pale starfish (one Pteraster) rests on a substrate of coarse sediment and rocky outcrops, exhibiting a characteristic star-shaped morphology.",src/data/Fathomnet-by-Phylum-2/train/images/0e6ef718-a560-4e33-948a-9e37c909a67c_original_jpg.rf.dd2886517db01035640cdfc17e3d0f9d.jpg
"One Opisthoteuthis cf. californiana, a cephalopod of the family Opisthoteuthidae, rests on a sandy substrate interspersed with rocky formations.",src/data/Fathomnet-by-Phylum-2/train/images/36a7932e-12f8-46c4-95fe-8263ec1c2132_original_jpg.rf.3084b7fe0547623376fd5d640a2d2e23.jpg
"One Bathyraja spinosissima, a member of the family Arhynchobatidae, rests on a rugged rock substrate with a flattened, disc-shaped body and pale coloration.",src/data/Fathomnet-by-Phylum-2/train/images/73503d24-2ba6-4369-be9f-58b4f447506c_original_jpg.rf.a1c36c780099daaeac22478edc4c0a8c.jpg
"At 2502.26 m depth, a single star-shaped Hymenaster (Asteroidea, Pterasteridae) specimen exhibits pale coloration and a smooth texture, resting on rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/0c448dd3-51bb-478c-b1db-a8ac617cf7b5_original_jpg.rf.4250c5815728b74c30f4fe0f77d10da0.jpg
"One Synallactidae, a member of the Holothuroidea, exhibits an elongated, cylindrical body with a smooth texture, displaying muted brown hues against a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/62bdd8ba-e6a0-4890-8c95-08bbeca303f6_original_jpg.rf.e9d6b2ead952560a7072b5c0c33f2d72.jpg
"A single, elongated, flattened Munnopsidae specimen, displaying muted colors, was observed against a rocky substrate interspersed with sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d8ab250e-0086-45ae-93ae-1694ebb9f560_original_jpg.rf.8cea6dded21ae5fd41d86a17c7e5eb7e.jpg
"At 1544.54 meters depth, two Urechinidae echinoids exhibit rounded, spiny morphology with pale coloration, resting on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/3309ac00-6d03-4781-bd48-e9195341e17e_original_jpg.rf.445bea31fe19321e127f5ba40122e172.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with a pale gray coloration, resting on a soft, sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2bac7530-2e39-4547-a5ab-db12c0076ad6_original_jpg.rf.d12021cb2c9c575371b9b0db736384eb.jpg
"One Bathyraja spinosissima, a member of the family Arhynchobatidae, rests on a soft sediment substrate, exhibiting a flattened, disc-like body with pale coloration and rough texture.",src/data/Fathomnet-by-Phylum-2/train/images/6b4f0660-d7ad-4e96-a7c3-3d893f5e660c_original_jpg.rf.f6dada40347b30927c722ba47381969e.jpg
"One Opisthoteuthis cf. californiana, a cephalopod with a bulbous body and soft texture, hovered above a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f5f3ac9a-6f5e-4534-9d9f-3d3c064753e6_original_jpg.rf.e65e60895b46e8999bf079456647b98f.jpg
"At 2300 meters depth, a single Synallactes (Holothuroidea, Synallactidae) exhibits an elongated, cylindrical body with a smooth texture, displaying muted colors against a rocky sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/07e8edc6-46b0-4aa3-9251-aca3f50b754f_original_jpg.rf.1ed2a56f90a03d928d6b58d00a6cff71.jpg
"A single, elongated, translucent holothurian (Laetmogonidae) rests on a rocky substrate interspersed with fine sediment, its feathery tentacles waving gently.",src/data/Fathomnet-by-Phylum-2/train/images/0e344f98-b318-4d4b-951d-fe560e85fbb9_original_jpg.rf.3973b77ce2d83b73d1c93f9aa8017715.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a mixed substrate of rocky outcrops and fine sediment, exhibiting an elongated, streamlined body.",src/data/Fathomnet-by-Phylum-2/train/images/a8b47b61-389d-480a-840e-e10b6737316b_original_jpg.rf.2ffc3a42d4479ddc2aa789563550fdba.jpg
"A single Synallactes, a member of the Synallactidae family, inhabits a rugged, uneven rock substrate, characterized by an elongated, cylindrical body with pale coloration and textured skin.",src/data/Fathomnet-by-Phylum-2/train/images/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original_jpg.rf.08aecfd92e159a16717c18ffb4f4214d.jpg
"Three Chrysogorgia pinnata specimens, exhibiting branching, tree-like morphology with white polyps, are observed amidst rocky outcrops and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_original_jpg.rf.781df99cc98e7b9d02aca8f11cdc81fd.jpg
"One Antimora microlepis specimen, a member of the Moridae family, rests on a rocky substrate with smooth, undulating surfaces, its elongated, streamlined body glistening with a silvery hue.",src/data/Fathomnet-by-Phylum-2/train/images/d569f03e-3a28-42bb-b02c-e839c615895c_original_jpg.rf.d992032ab78fbc1e85202827ab14b23a.jpg
"Six Ceriantharia specimens, belonging to the Hexacorallia family, exhibit elongated, cylindrical polyps with a brownish hue and soft, textured surface, anchored to a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/47c9f848-c697-4d15-b899-4a64a987cf53_original_jpg.rf.1ee6b4985f971444f25128fb66a8df72.jpg
"One Bathyraja spinosissima, a member of the Family Arhynchobatidae, rests on soft sediment at depth, exhibiting a flattened, disc-shaped body with mottled brown coloration and rough texture.",src/data/Fathomnet-by-Phylum-2/train/images/671fa775-5a7f-419a-868a-9b16fdd5d237_original_jpg.rf.154bedcf07237e3252aaca4fbe8c9e09.jpg
"A single, elongated, cylindrical polyp of the hexacorallian Ceriantharia species rests on a soft sediment substrate interspersed with rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/9c06ea82-3aae-4db5-a712-bf45d8f0bf6e_original_jpg.rf.c715045d3e38856dca59b4d54c34af2b.jpg
"One Crossaster borealis, a star-shaped sea star, exhibits a pale coloration and smooth texture, resting on a rocky substrate with dark, uneven surfaces.",src/data/Fathomnet-by-Phylum-2/train/images/309494da-69fe-4a8f-a07f-f1deccb6a251_original_jpg.rf.af6baacd385eb7c9fbb160354a73217a.jpg
"A single, globular, pale Cystechinus giganteus specimen, exhibiting a smooth texture, rests on a substrate of fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/0064284a-99a0-4ad2-b607-828fe49e4b39_original_jpg.rf.4d95b84a0965b969215334dcce76ecfd.jpg
"One Bathyraja spinosissima, a member of the family Arhynchobatidae, rests on a rocky substrate, exhibiting a flattened, disc-like shape with a grayish coloration and rough texture.",src/data/Fathomnet-by-Phylum-2/train/images/bf3bc9a7-d11d-4a9a-9e4b-16ac2169e9fd_original_jpg.rf.ed80441c02b33178d057b3cc31fad66c.jpg
"Three Ceriantharia, belonging to the Hexacorallia, exhibit cylindrical, elongated polyps with a reddish-brown hue, anchored in a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/8e7f5a54-bbcc-4d26-8c30-e000df68f955_original_jpg.rf.68e58b549a58cc455fc5b8287d1d7e92.jpg
"One Antimora microlepis, a member of the Moridae family, exhibits an elongated, streamlined body with a dark brown coloration and smooth texture, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/1ed3fe06-cfd9-4375-8021-650112160a2b_original_jpg.rf.9b3aef7378e052697f852cb6fbc08463.jpg
"At 2420.98 m depth, a single, slender, elongated Peniagone from the Family Elpidiidae hovered above a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/2b23a3a6-5b75-413f-bc81-c4b5f3dda71b_original_jpg.rf.447e1bed945e97244c8a93b1101b72ff.jpg
"On a soft sediment substrate, two Munidopsis (Munidopsidae) specimens exhibited robust, spiny morphologies, while two Regadrella (Euplectellidae) displayed cylindrical, porous structures.",src/data/Fathomnet-by-Phylum-2/train/images/b8003654-ef7e-4265-8e4d-b5d03cb0b9b4_original_jpg.rf.8b3b44f03ac879dbc3722c6b192657ab.jpg
"One Synallactes, a member of the Holothuroidea, exhibits elongated, soft-bodied forms with pale coloration, resting on smooth, rounded boulders and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4691de51-2cf2-4b2f-8d1f-0b694005565a_original_jpg.rf.3d02572726f785562ef8617d008f83bb.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration and smooth texture, resting on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/24a09dc2-b27b-4695-8b16-e7da55cbb991_original_jpg.rf.6577bd237bedbf86e0a805e988c9990c.jpg
"A single, cylindrical-bodied holothurian, pale in coloration, rests on a substrate of fine sediment interspersed with rocky outcrops, a single individual present.",src/data/Fathomnet-by-Phylum-2/train/images/2da40964-b055-4518-bf44-9b0e620f99e2_original_jpg.rf.fd9a9140fbe93a4b5951ebedc77c8954.jpg
"One Coryphaenoides, a deep-sea fish of the family Macrouridae, glides effortlessly over a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7c445f62-8f62-4cf5-a519-4f3a21c40f84_original_jpg.rf.1bcd734e21208c0240420d64f9258d8f.jpg
"On a rugged basaltic rock substrate, three star-shaped Asteroidea (Family: Brisingidae) specimens exhibited pale coloration, resting motionless.",src/data/Fathomnet-by-Phylum-2/train/images/6469e4c5-e5a2-4dab-89d9-d99ebee220f7_original_jpg.rf.fc19c04bbc23958d47e652448c7f7e95.jpg
"On a rocky substrate, a single Paragorgia arborea exhibits a branching, tree-like morphology with a pale pink color and a rough texture.",src/data/Fathomnet-by-Phylum-2/train/images/2993be81-ae0d-4b23-8796-53a394fa2bf8_original_jpg.rf.d3801aa085f4adef89c92c68231916e6.jpg
"A single Synallactes (Holothuroidea, Synallactidae) was observed on irregular, rocky sediment, exhibiting an elongated, cylindrical body with a smooth pale coloration.",src/data/Fathomnet-by-Phylum-2/train/images/9ce237b9-c2f6-487b-9a48-015a0fc82ca7_original_jpg.rf.32acdfea1beb76ec6e951eafe03377e6.jpg
"On a rocky substrate, one star-shaped sea star, exhibiting a pale pink hue and rough texture, displays a pentagonal shape.",src/data/Fathomnet-by-Phylum-2/train/images/8eb9fb01-42a2-4a48-a0d3-c9ca72fbbe3d_original_jpg.rf.f7b1dc879c187f050f95c4e1528da38e.jpg
"One Hymenaster, a star-shaped sea star with pale coloration and rough texture, rests on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/409c6b1d-9dc8-42a4-b4d6-6a8d792d3b77_original_jpg.rf.a50dc1b51066913d33cdbc4fbb095100.jpg
"One Hymenaster, a star-shaped member of the Pterasteridae family, exhibits a pink, soft-bodied morphology with a rough texture, resting on dark basaltic rock.",src/data/Fathomnet-by-Phylum-2/train/images/e2498cb3-1430-4a4b-b5ab-8ac1f3632e15_original_jpg.rf.f99fbf865f6a08baa9a4e46798b737f7.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with a mottled gray coloration, resting on a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/7537b6ae-24f6-4440-9c6b-fcb95832fd0d_original_jpg.rf.f52a80b87b69c1bedb8b665d17be25c3.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a rugged volcanic substrate, its elongated, streamlined body a dark brown coloration.",src/data/Fathomnet-by-Phylum-2/train/images/0119ae5f-0b36-48c1-875a-bb37907cec57_original_jpg.rf.48d3f642aba7f3e402aa80d7a3a01134.jpg
"A single Synallactes (Holothuroidea, Synallactidae) was observed on irregular basaltic rocks and coarse sediment, exhibiting an elongated, cylindrical body with a smooth texture.",src/data/Fathomnet-by-Phylum-2/train/images/9e2514d3-0f76-4e48-85f6-f1f945b1037f_original_jpg.rf.17c274c5092da407855197500395f7d2.jpg
"A single, elongated Asellota specimen, exhibiting a flattened body with a granular texture, was observed amidst a rocky substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/12aaac9b-28bc-40a0-aa29-b3627c84711e_original_jpg.rf.4bd82ca6311c05d2d2a44c316ea70260.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration on a substrate of coarse volcanic rock and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/e9038dba-e9a1-450f-a565-fde01e5c3504_original_jpg.rf.4d30a2559508fa8253a063a614bc7a20.jpg
"One Bathyraja microtrachys, a member of the family Arhynchobatidae, rests on a soft sediment substrate with a flattened, disc-shaped body and mottled brown coloration.",src/data/Fathomnet-by-Phylum-2/train/images/3bbed6ab-617b-4fa0-9b89-07bf1f242bd0_original_jpg.rf.e00f9c18e4d45fed6cd5233e5b6a5d43.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration, resting on rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/ff05eb9a-7cfa-4869-b995-b62ce7ad2c42_original_jpg.rf.b3407f0c151c6ca9dc19831309e58ce4.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration and smooth texture on a soft, sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_original_jpg.rf.6aa7d5fbe83f8709beb398c3179641c1.jpg
"One Coryphaenoides, a deep-sea fish from the family Macrouridae, is observed hovering above a rocky substrate with its elongated, streamlined body.",src/data/Fathomnet-by-Phylum-2/train/images/45f8e621-4357-4a62-b3de-c6bb997d8b88_original_jpg.rf.6f4945fff9cdba52a4df43074ccf86aa.jpg
"On a rocky sediment substrate, three star-shaped Ophiuroidea specimens and three elongated, soft-bodied Holothuroidea individuals coexist with three Macrouridae fish.",src/data/Fathomnet-by-Phylum-2/train/images/d5cea595-a653-4ebd-9d54-752ea1530b74_original_jpg.rf.947df779db7c789b23d0c15eb503fc82.jpg
"Three Chrysogorgia pinnata specimens, exhibiting branching, tree-like morphology with white polyps, are observed amidst rocky outcrops and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_original_jpg.rf.dc4846eeb1e237d844c3563912f8e4fa.jpg
"A single, pink Synallactes specimen (Family: Synallactidae) exhibits a cylindrical, elongated shape, resting on a rough, basaltic substrate interspersed with fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/4b9431dc-ff07-4eac-992b-24c27e7bb828_original_jpg.rf.a41bf5d6d60ec05f6614f0c0bf7881d9.jpg
"One Coryphaenoides acrolepis, a member of the Macrouridae family, rests on a rocky substrate interspersed with fine sediment, exhibiting a streamlined, elongated body with dark brown coloration.",src/data/Fathomnet-by-Phylum-2/train/images/bfe19869-4a59-492f-ae07-446d67a4fb04_original_jpg.rf.606fff969554cc0f25050f7eb44ec4d0.jpg
"In a soft sediment substrate, two Paulasteriidae sea stars exhibit robust, irregular shapes with rough textures, while two Ophiuroidea display slender, flexible arms.",src/data/Fathomnet-by-Phylum-2/train/images/74557982-8aaa-4ecb-a8f0-0348a26dc4bf_original_jpg.rf.224315c1315b44abbae4d6cd5e6dbc47.jpg
"On a soft sediment substrate, two Munidopsis (Munidopsidae) specimens exhibited robust, spiny morphologies, while two Regadrella (Euplectellidae) displayed cylindrical, porous structures.",src/data/Fathomnet-by-Phylum-2/train/images/b8003654-ef7e-4265-8e4d-b5d03cb0b9b4_original_jpg.rf.4c254acd9fc563f6498da9687ba89f74.jpg
"Two Synallactidae specimens, members of the Family Synallactidae, exhibit elongated, soft-bodied morphology with pale coloration on uneven, rocky sediment interspersed with fine particles.",src/data/Fathomnet-by-Phylum-2/train/images/657104a4-6700-4568-b3a4-fc008faa6896_original_jpg.rf.3c91869450bb1ecefa78b2a226f4c8f1.jpg
"At 2129.66 m depth, a single Paragorgia arborea (Octocorallia, Coralliidae) specimen exhibits a branching, tree-like morphology with a pink hue and textured surface, anchored to rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4e07dacc-7fe1-4573-82a4-bc30418243b0_original_jpg.rf.8e7bc24f70bd0375b9cc3e91ba6a0827.jpg
"One Pteraster, a star-shaped echinoderm with a pinkish hue and rough, tuberculate texture, rests on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1ba6b4bd-f70c-4d88-822f-0edf2050fe5b_original_jpg.rf.6e3ef8327e53e2627be726d3103532d3.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a mixed substrate of fine sediment and rocky outcrops, exhibiting an elongated, streamlined body.",src/data/Fathomnet-by-Phylum-2/train/images/dfaa4b8b-c560-4510-b3bc-459a6aac378d_original_jpg.rf.99d2a09c51d3070f58fa974030cdb7a2.jpg
"A single, elongated, translucent Siphonophorae, exhibiting a purple hue, drifts above a substrate of rocky sediment, accompanied by one specimen.",src/data/Fathomnet-by-Phylum-2/train/images/63dc7abd-52d3-432b-8166-00e6a849efb7_original_jpg.rf.d70b5adec9cafedeb5bcdb2c6d012d1a.jpg
"One Antimora microlepis, a member of the Moridae family, was observed swimming above a substrate of fine sediment and scattered rocks.",src/data/Fathomnet-by-Phylum-2/train/images/67aad265-8a88-4275-8e8c-fac22a989d28_original_jpg.rf.ff59341780d2f29615a94ff419cafd34.jpg
"At 2267.82m depth, a single Antimora microlepis specimen, characterized by its elongated, streamlined body and dark coloration, rests on soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/dd3280cc-2814-473b-995f-81208b690843_original_jpg.rf.d6305cdf4b6abddb24b9ea1f17974cbd.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a rugged volcanic substrate, its elongated, streamlined body a dark brown coloration.",src/data/Fathomnet-by-Phylum-2/train/images/0119ae5f-0b36-48c1-875a-bb37907cec57_original_jpg.rf.85d82e0b7cbc361411f7cdf8d95f40e3.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration and smooth texture on a soft, sedimentary substrate.",src/data/Fathomnet-by-Phylum-2/train/images/a4ecf41d-2a97-438f-9dbf-fff633560f43_original_jpg.rf.87ad720bbfa28ed5cdebfc42ed81e9b8.jpg
"One Synallactes, a member of the Holothuroidea class and Synallactidae family, rests on a substrate of coarse sediment and rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/758ce344-a780-4dbf-988c-2d63a06b4dc2_original_jpg.rf.08f55835e148f1b214a41b590efd3466.jpg
"Two Synallactes, members of the Family Synallactidae, exhibit elongated, cylindrical bodies with a smooth texture, amidst a substrate of irregular basaltic rock and fine sediment.",src/data/Fathomnet-by-Phylum-2/train/images/d0f70369-b620-4218-881f-b0774b844252_original_jpg.rf.e103e429c4f1ea1fdf1b0f84316c117e.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a rocky substrate covered in fine sediment, its elongated, streamlined body glistening with a silvery hue.",src/data/Fathomnet-by-Phylum-2/train/images/f5b67889-4ca9-4f97-b9ec-a12eeb33955b_original_jpg.rf.17e73d5a90735796cdf6b4b861b2e655.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a rocky substrate covered in fine sediment, its elongated, streamlined body a dark brown color.",src/data/Fathomnet-by-Phylum-2/train/images/4a4deb91-5e33-4766-bf14-d419d764e2aa_original_jpg.rf.6229766c6b1af398b7d26e3ef766ab76.jpg
"One Antimora microlepis, a member of the Moridae family, rests on a soft, sedimentary substrate characterized by fine silt and occasional rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/d202db2b-24d3-43a3-9b3c-d45fe02a0ca9_original_jpg.rf.86ebbbb30d45db3c46099afc853007c6.jpg
"One Bathyraja spinosissima, a member of the family Arhynchobatidae, rests on a rocky substrate, exhibiting a flattened, disc-shaped body with pale coloration and smooth texture.",src/data/Fathomnet-by-Phylum-2/train/images/f8091391-0176-4476-800b-4fa675e9db95_original_jpg.rf.4c2ef72da0532b9c62545c3e4891270a.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with a pale gray coloration and smooth texture.",src/data/Fathomnet-by-Phylum-2/train/images/a28a684e-a2da-4139-a5ec-d51a3dcab2ce_original_jpg.rf.4a4aa940122d81aa65968f5c9c1b1231.jpg
"Above a rugged, sedimentary rock substrate, a single, bell-shaped, reddish-orange medusa of Poralia rufescens (Scyphozoa: Ulmaridae) is suspended.",src/data/Fathomnet-by-Phylum-2/train/images/2e27fdce-fac6-4271-8d2e-114f50d1d354_original_jpg.rf.a6e35926ec1c04f6196b811cb92a8772.jpg
"A single, disc-shaped Bathyraja abyssicola specimen, exhibiting a grayish-brown coloration, rests on the soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4338fb19-5f5e-4157-8025-eb2f72452e49_original_jpg.rf.9700cad942f2728469447bb5c9cba532.jpg
"Three Ophiuroidea specimens, characterized by a central disc and slender, flexible arms, rest on a soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1dd8a3f7-cbd5-460e-b9cf-9c945db23b0f_original_jpg.rf.bd05ca88fa761983344a7e9706f3a9fb.jpg
"A single, disc-shaped Bathyraja abyssicola specimen, exhibiting a grayish-brown coloration, rests on the soft sediment substrate.",src/data/Fathomnet-by-Phylum-2/train/images/4338fb19-5f5e-4157-8025-eb2f72452e49_original_jpg.rf.8bdb9d263eeb5717c170f0c8d6260eb5.jpg
"One Pteraster, a star-shaped echinoderm with a pinkish hue and rough, tuberculate texture, rests on a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/1ba6b4bd-f70c-4d88-822f-0edf2050fe5b_original_jpg.rf.7e5d05ac0ec920463abcf5df5ec48fad.jpg
"A single, branching colony of Paragorgia arborea, exhibiting a tree-like morphology with a pink hue and soft, flexible texture, anchors itself on rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/cc84cea7-1771-4025-8978-c076f26baf5d_original_jpg.rf.5031fa34777576a140ea963da6eb55ca.jpg
"In a rocky substrate interspersed with sediment, two Caulophacus (Rossellidae) specimens exhibit bulbous, translucent shapes, while two Munidopsis (Munidopsidae) display robust, elongated bodies.",src/data/Fathomnet-by-Phylum-2/train/images/974e8451-dcc3-4892-befd-e8b1d8bfd8fe_original_jpg.rf.9acd933e9094ed830c53aa4e5e94cfcb.jpg
"A single, slender, elongated holothurian from the family Elpidiidae hovers above a rocky substrate with layered sedimentary features, its translucent, gelatinous body undulating gently.",src/data/Fathomnet-by-Phylum-2/train/images/557ad428-009a-41ca-8ddf-59cc662b2781_original_jpg.rf.c34f806ecac0b48ce145b77d8ae6bb45.jpg
"Two Comatulida (Crinoidea) specimens exhibit feathery, branched morphology in pale hues, while two Peniagone (Holothuroidea) display cylindrical, elongated shapes amidst rough, dark basaltic rock.",src/data/Fathomnet-by-Phylum-2/train/images/014885ae-6715-4485-b59c-2f2bbae53cd7_original_jpg.rf.b0471083554ef9a28b3b5472ed22aff3.jpg
"A single Synallactes specimen, exhibiting an elongated, cylindrical body with a smooth, gelatinous texture, was observed on a pale-colored rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/46c88442-5c0c-49f7-851b-6e198cf53f35_original_jpg.rf.e2c2c3bc8c70dba00c94bd758f053cf9.jpg
"On a rocky substrate, a single Paragorgia arborea exhibits a bushy, branching morphology with pink, fleshy polyps, providing habitat for associated fauna.",src/data/Fathomnet-by-Phylum-2/train/images/2a9b29f1-840c-4467-b6fe-a64c5e239d5d_original_jpg.rf.dd65bbab791ec1417edef563b3356bd0.jpg
"A single, branching, bushy Chrysogorgia specimen, exhibiting a pale pink hue and textured surface, is anchored to a rocky substrate.",src/data/Fathomnet-by-Phylum-2/train/images/f80df831-7d97-4084-90e3-e3ed4261e408_original_jpg.rf.2e834603eb1d4d8a4b90b1bbac8d65ef.jpg
"A single, elongated, translucent Siphonophorae (Hydrozoa: nan) specimen drifts above a substrate of rocky sediment.",src/data/Fathomnet-by-Phylum-2/train/images/fc4f0300-8602-4b52-bf31-e400ff4aecf7_original_jpg.rf.3b02fae0ecc5dc4594974803fd48d261.jpg
"A single Synallactes, a member of the Synallactidae family, inhabits a rugged, uneven rock substrate, characterized by an elongated, cylindrical body with pale coloration and textured skin.",src/data/Fathomnet-by-Phylum-2/train/images/2d0a7146-59d9-46dc-bd6c-9947825bad0d_original_jpg.rf.07b9cd2dc280b56da75a5fa36105ef83.jpg
"Three Chrysogorgia pinnata specimens, exhibiting branching, tree-like morphology with white polyps, are observed amidst rocky outcrops and sediment.",src/data/Fathomnet-by-Phylum-2/train/images/cec69846-3cd6-4811-9b86-92f1186f5f79_original_jpg.rf.8862b89d448705cb1ef1d621d76301fe.jpg
"One Psychrolutes phrictus, a member of the Psychrolutidae family, exhibits a gelatinous, rounded body with pale coloration on a soft sediment substrate interspersed with rocky outcrops.",src/data/Fathomnet-by-Phylum-2/train/images/a520109b-ae85-4020-8c94-9e93a6adb291_original_jpg.rf.e9c294f97f0154d2f8be802dd30be642.jpg
